full_text
Justice World Tour 2022 presented by @tmobile https://t.co/AcBtIUse3H https://t.co/eTvXJbNw6M
https://t.co/I2HzVTGYm8
"RT @djkhaled: Video coming #LETITGO @justinbieber @21savage 
Off the album that’s #1 on @applemusic 
KHALED KHALED , KHALED KHALED AVAILABL…"
🔥 https://t.co/yAqVNnn9An
"RT @FallonTonight: .@JustinBieber, Jimmy &amp; @TheRoots sing “Peaches” with Classroom Instruments 🍑 #FallonTonight https://t.co/n1ptoJwTxM"
RT @FallonTonight: TONIGHT: 👀🍑 https://t.co/zEjdyuQlVz
"Justice listening party starts now
https://t.co/ChlXUQjlgk https://t.co/PFpr7Wo08M"
"RT @Facebook: Celebrate #EarthDay with @BillNye, @justinbieber and more of your favorites who share how we can all help save the planet.…"
"Justice listening party
Tomorrow 6pm pst
https://t.co/ChlXUQjlgk https://t.co/5mXTVdTITZ"
"RT @bieberfever: Submit your #Peaches single art 🍑
https://t.co/dCIFOlKCYt"
Dont miss it in 15 minutes LIVE FROM PARIS WITH THE WETHEBAND https://t.co/dS5nTGntvt https://t.co/rGNB4zly6P
"RT @YouTube: Got my peaches out in… Paris 🍑@justinbieber’s concert special Live From Paris premieres tonight! Tune in to the show, then get…"
Come check out this live from Paris experience on YouTube https://t.co/dS5nTGntvt https://t.co/UI7ycgpORn
"RT @youtubemusic: Got my peaches out in… Paris 🍑 @justinbieber's  concert special Live From Paris premieres tonight! Tune in to the show, t…"
RT @GQMagazine: Presenting GQ’s May cover star: @justinbieber. Read the cover story and see the photos by Ryan McGinley here: https://t.co/…
Thank you @GQMagazine https://t.co/dQwEGqzpth
"RT @spotifycharts: Looks like #Justice is starting to get comfy in that #1 spot  (Apr. 2-8, 2021) #SpotifyCharts https://t.co/k60XfrdMqg"
#JUSTICE live from Paris April 13th 4pm PST https://t.co/dS5nTGntvt https://t.co/Y4G8PYqt81
"RT @Vevo: In our ""Peaches"" Footnotes, @justinbieber says his @danielcaesar and @giveon collab “makes you wanna have the top down, drive by…"
Performing at #TrillerFightClub in ATL on April 17. PPV tickets: https://t.co/N2kBXAmfMP https://t.co/OVKmjxFQ2K
RT @justinbieber: Love you guys. Thank you for all the incredible support. Had to add songs to thank you.  https://t.co/sLXoxRbDN2
"RT @justinbieber: Lonely on @vevo now
https://t.co/c0NIElS93y https://t.co/EPZ0F4rUdz"
RT @justinbieber: Justice triple chucks deluxe out now @LilUziVert @Jaden @QuavoStuntin @DaBabyDaBaby @ToriKelly https://t.co/sLXoxRbDN2 ht…
"RT @justinbieber: Freedom on all platforms 
https://t.co/k9a33Pb2Gu https://t.co/BkAqqaKJRZ"
Thank you for all the love and support of #justice and #freedom.
Your album and doc are amazing @ddlovato . So happy and proud of you
"Freedom on all platforms 
https://t.co/k9a33Pb2Gu https://t.co/BkAqqaKJRZ"
Checkout holy on @vevo https://t.co/LptTNTg7fu https://t.co/mnis7iDAv2
"Lonely on @vevo now
https://t.co/c0NIElS93y https://t.co/EPZ0F4rUdz"
Wow
Live on clubhouse with the crew @DJTayJames @thisiswatt @joshgudwin https://t.co/gOL5aAwpKK
. @DJTayJames @thisiswatt @joshgudwin ..... https://t.co/gOL5aAwpKK https://t.co/lzPrkMjVw4
"RT @DJTayJames: What’s up guys we are doing a Justice listening party 5pm pst on clubhouse @justinbieber ca
Event: https://t.co/1uq6tWeJKo…"
"RT @billboard: .@justinbieber is the first solo male to debut at No. 1 on the #Hot100 and #Billboard200 simultaneously, with ""Peaches"" and…"
#Beliebers
Love you guys. Thank you for all the incredible support. Had to add songs to thank you.  https://t.co/sLXoxRbDN2
"RT @Radiodotcom: ICYMI: We chatted with @justinbieber about his new album #Justice, how #Peaches came about after a hangout with @ShawnMend…"
RT @jaden: I Feel Amazing
RT @zachsang: on your radio &amp; on your youtube @justinbieber is hanging out with us!💜 you’ll hear most of #justice with justin on your 📻 @ 7…
"Anyone live @Vevo 
https://t.co/vfKZxFdl4z https://t.co/JBqSlzpCCG"
"RT @AppleMusic: Listen to the Triple Chucks Deluxe edition of @justinbieber’s #Justice: https://t.co/zTHwhEN8zU
@LILUZIVERT 
@jaden 
@Quavo…"
"RT @Spotify: Yup, you heard right. @justinbieber’s #JusticeDeluxe just dropped with new features from
@LilUziVert 
@Jaden
@QuavoStuntin 
@D…"
RT @torikelly: so excited to be singing together after all these years!! i love this song so much. check out “name” on @justinbieber’s #Jus…
Justice triple chucks deluxe out now @LilUziVert @Jaden @QuavoStuntin @DaBabyDaBaby @ToriKelly https://t.co/sLXoxRbDN2 https://t.co/P518kY03Pq
RT @jaden: Triple Chucks Deluxe Coming Soon. https://t.co/Mm8zgL462w
Go checkout my new hold on performance on @Vevo https://t.co/do2GuAHG1a https://t.co/PF1E1sgjtQ
"RT @djkhaled: THANK U MY BROTHER @justinbieber 
for hopping on #TheFirstOne @amazonmusic ! 
Remember we in #ALBUMMODE 
#WETHEBEST in ALL CA…"
RT @iHeartRadio: TONIGHT'S THE NIGHT! Join us as we celebrate the release of @justinbieber's #JusticeTheAlbum during our iHeartRadio Album…
RT @bieberfever: Start your Justin Bieber Collection and get songs added from Justin himself! https://t.co/kffaxaZVvi https://t.co/amHemsNk…
"RT @bieberfever: #Peaches digital single 🍑🍑🍑
https://t.co/gr18zfa9as"
RT @jaden: Never Say It. https://t.co/bU9qfCWUIH
"RT @GMA: @justinbieber In case you need us, we'll be over here playing @justinbieber on a loop all day. 

FULL PERFORMANCE: https://t.co/Mj…"
"On the set of #PEACHES

https://t.co/rhKR3T3KXZ"
"RT @spotifycharts: #HoldOn, #JustinBieber just secured every top song spot 🤯

Here are the Top 10 Global Song Debuts over the past weekend …"
RT @voguemagazine: .@JustinBieber celebrates the release of his new album ‘Justice’ by sharing with Vogue the story behind his favorite tat…
https://t.co/t16j2UoiMA @voguemagazine
"RT @GMA: 🎶 I need you to hold on
Heaven is a place not too far away 🎶

#JustinBieberOnGMA
#JusticeTheAlbum
#JB6

https://t.co/i9rZzYvW4s ht…"
"RT @GMA: STARTING TOMORROW: #JustinBieberOnGMA 

TWO incredible performances this week by @justinbieber only on @GMA! https://t.co/72eN5rK3…"
https://t.co/K2SXJNuvs0 https://t.co/jMVtrqXwuk
RT @pandoramusic: .@justinbieber's brand-new album is here. Listen now: https://t.co/X4Wew6WooP #JustinBieber #JB6 https://t.co/sWyddmW9ZV
RT @burnaboy: 🚀🚀🚀🚀
RT @WhoisBeam: Bredddaaaa
"RT @dominicfike: DIE FOR YOU
 https://t.co/gYeGDq2Oez"
RT @thekidlaroi: #JUSTICE OUT NOW!! TRACK 6 “UNSTABLE” 😭❤️❤️ https://t.co/CTOCDDrwJu
"RT @chancetherapper: 🗣 #JUSTICE 
https://t.co/45VmiqXSLD"
"RT @thegreatkhalid: Super thankful to be a part of such an amazing album! 
'As I am' 🥺🔥"
You guys wanted Red Eye. On my store https://t.co/bcThKNn8W4
"RT @bieberfever: Stream #JusticeTheAlbum:
https://t.co/7BeWJJpj9F

🇺🇸 US Only:
Alt covers w/ REDEYE ft. TROYBOI: https://t.co/vYq7oRDIny

@…"
"RT @Target: Once a Belieber, always a Belieber. Get your Target exclusive copy of @justinbieber's new album Justice, now: https://t.co/IJuX…"
"RT @AppleMusic: This collab. 🙌
@justinbieber
@DanielCaesar
@giveon

Listen to #Peaches on #NewMusicDaily: https://t.co/OmvaaDaIoc https://t…"
https://t.co/K2SXJNuvs0 https://t.co/wZBGzuCPIp
RT @youtubemusic: It’s the way @JustinBieber’s new album #Justice lifts us 🆙 Watch the colorful video for “Peaches” ft. @giveon &amp; @DanielCa…
"RT @Spotify: You know where to find him… @JustinBieber at the top of #TodaysTopHits

 https://t.co/W5ySg84jmr https://t.co/chvO2b27Rq"
"RT @amazonmusic: .@justinbieber is here to heal 🙏 Listen to his brand-new album #Justice, featuring @chancetherapper, @DanielCaesar, @giveo…"
"I get the feeling so I’m sure
https://t.co/QYM0D72iXc https://t.co/0sEYg3LxQY"
"RT @Spotify: 11 years ago today, @justinbieber debuted his first studio album. Today he releases his sixth. #Justice is here https://t.co/H…"
"RT @AppleMusic: #JB6 is here.

With appearances from…
@thegreatkhalid
@chancetherapper
@thekidlaroi
@dominicfike
@DanielCaesar
@giveon
@Who…"
"RT @Vevo: The collab we never knew we needed 🤩 

@justinbieber, @danielcaesar &amp; @giveon ride out in “Peaches” 🍑 Watch the vid, and get into…"
"RT @latelateshow: .@justinbieber's #LateLateShow performance of ""Hold On"" from #JusticeTheAlbum is available NOW ➡️ https://t.co/4eWNBS94Eh…"
RT @giveon: Peaches out now @justinbieber @DanielCaesar https://t.co/NLxVlrWpAx
"JUSTICE
https://t.co/K2SXJNuvs0 https://t.co/1MjukZIc3t"
#PEACHES video out now 🍑@danielcaesar @giveon https://t.co/QYM0D7jTOK https://t.co/JcdYkDJ6xm
#JUSTICE the album OUT NOW https://t.co/K2SXJNM6jy https://t.co/crMGxpbWQC
Hanging with @wetheband before the album and #Peaches music video drop https://t.co/QYM0D7jTOK
Less than an hour #JusticeTheAlbum
RT @biebernikolinas: 1 hour until #JUSTICE drops and PEACHES music video is released!! SO EXCITED @justinbieber
RT @kidrauhlseta: ONLY 2 HOURS LEFT HOW WE FEELING 🎤 @justinbieber
RT @purposerstin: THREE HOURS TILL  #JUSTICE CANT WAIT @justinbieber
"RT @bizzIebaddi: 6 HOURS TILL #JUSTICE , LETS GOOO"
